,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,LOG_KEMENY_CONSTANT,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
10,graph_10,100,7.310550158534422,0,-2.6158516539729573,0.3022222222222222,3.713572066704308,0.6,-0.57045812,0.30220839793996035,(0.46003404088490457+0j),(0.24835857279312384+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.7381881974305537,0.9625,0.6417112432254228,0.2281,0.9738,0.9621,0.9430124804862893,0.0670825453205027
11,graph_11,100,7.294377299288821,0,-2.618066367589701,0.2973737373737374,3.8066624897703196,0.56,-0.54339804,0.3424170764479657,(0.44921307000350935+0j),(0.2026644324171445+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.8369358765148069,0.9653179190751444,0.5878056558437473,0.2401,0.9613,0.9313,0.9528322115913102,0.049219869318963376
12,graph_12,100,3.6888794541139363,0,-3.2998474450248545,0.00808080808080808,1.9459101490553132,0.94,-0.66238008,0.3701907133277855,(0.5160855141062517+0j),(0.26640649370691954+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.6,0.9655172413793104,0.7249997873162837,0.024,0.9838,0.98,0.9566554530552234,0.05358661093449796
13,graph_13,100,6.590301048196686,0,-2.7195711559379294,0.14707070707070707,3.367295829986474,0.72,-0.62910304,0.3671989640098572,(0.5336093195635399+0j),(0.2910835910036365+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.6335480953995705,0.9669421487603306,0.6648349921819902,0.1674,0.9772,0.9685,0.9614568612540616,0.03778801632421912
14,graph_14,100,8.449984441722787,1,-2.471005585836942,0.9444444444444444,4.442651256490317,0.16,-0.19977796,0.1461953557530411,(0.18615084189343983+0j),(0.05676645515922344+0j),(-0.08698402784667338+0j),1,2,0.6931471805599453,3,4.585581563551238,0.9554634370772551,0.9676,0.5347593593777202,0.2531,0.8613,0.6279,0.9639571980370585,0.03758413178998653
15,graph_15,100,8.453187861440325,1,-2.4706265540554,0.9474747474747475,4.442651256490317,0.16,-0.18826679,0.13254402422435096,(0.17866010410289637+0j),(0.06116119922557544+0j),(-0.08318079816862961+0j),1,2,0.6931471805599453,3,4.5855572719532125,0.9582196348143917,0.9676,0.5330489244362068,0.2563,0.8731,0.6438,0.9578314085751415,0.04370973551315355
16,graph_16,100,8.459775920546287,1,-2.4698474996538073,0.9537373737373738,4.465908118654584,0.14,-0.16906441,0.11998052093037637,(0.16475972997885216+0j),(0.05744711678341258+0j),(-0.08759715674670844+0j),1,2,0.6931471805599453,3,4.5855069162092015,0.9636278165893684,0.9676,0.5295488049373428,0.2423,0.8653,0.6351,0.9561344351439849,0.043544893570102654
17,graph_17,100,8.467582690862903,1,-2.4689251146498234,0.9612121212121212,4.454347296253507,0.15,-0.1697823,0.12094406276009484,(0.16092643522702763+0j),(0.05226459163487767+0j),(-0.06168874671663955+0j),1,2,0.6931471805599453,3,4.585427077732619,0.9676931985330822,0.9683746997598078,0.5254308530880248,0.2532,0.8508,0.6036,0.9656552003890346,0.034501902468112404
18,graph_18,100,8.46779284112111,1,-2.468900296746279,0.9614141414141414,4.442651256490317,0.16,-0.15600855,0.09953131451429287,(0.15587603864981742+0j),(0.06686394799917084+0j),(-0.0690204556703402+0j),1,2,0.6931471805599453,3,4.585429104043958,0.9689444711714328,0.9683746997598078,0.525320436371072,0.2545,0.8762,0.6475,0.957735616591838,0.04484772549782511
19,graph_19,100,8.461469042643875,1,-2.4696473817420435,0.9553535353535354,4.454347296253507,0.14,-0.17546647,0.1251719709549961,(0.16708740931362687+0j),(0.055137212496503836+0j),(-0.07739114110401611+0j),1,2,0.6931471805599453,3,4.585485352815912,0.9638387490355803,0.9683746997598078,0.5286529896996935,0.2575,0.859,0.6172,0.962390804507896,0.03739842681801801
20,graph_20,100,8.463370384718731,1,-2.4694227010777436,0.9571717171717171,4.465908118654584,0.14,-0.16964149,0.11614402661925327,(0.16305884439906548+0j),(0.059175975033032055+0j),(-0.07685056733770383+0j),1,2,0.6931471805599453,3,4.585469721097155,0.9653775058840359,0.9683746997598078,0.5276487974608304,0.2488,0.8568,0.6216,0.9645147990858659,0.036039828225144926
21,graph_21,100,8.437067146936952,1,-2.4725354322091584,0.9323232323232323,4.430816798843313,0.17,-0.210222,0.1518406771566947,(0.19753544874831291+0j),(0.06443436977926577+0j),(-0.11476954114191043+0j),1,2,0.6931471805599453,3,4.585703771520044,0.9483659396373748,0.9687625150180216,0.5417118116571192,0.2444,0.8951,0.671,0.9554355958734334,0.05154838648965232
22,graph_22,100,7.247080584585756,0,-2.6245714762062318,0.28363636363636363,3.8066624897703196,0.56,-0.54079773,0.3526043034334658,(0.4533763124508219+0j),(0.19967997645691582+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.8646844399971411,0.9690210656753409,0.5747863398018926,0.1755,0.981,0.9609,0.9298649075547964,0.0740984819887119
23,graph_23,100,8.464846711044029,1,-2.4692482791264316,0.9585858585858585,4.442651256490317,0.16,-0.17469708,0.12302068833974689,(0.16672179991887706+0j),(0.056762924287099635+0j),(-0.059338242454465576+0j),1,2,0.6931471805599453,3,4.585448716122558,0.9657615322711881,0.9691506410256412,0.526870403608064,0.2553,0.8607,0.6255,0.9603395749849736,0.04093907600967975
24,graph_24,100,8.473659189392508,1,-2.468207752979039,0.9670707070707071,4.454347296253507,0.15,-0.14573796,0.09472956367397267,(0.1464532850757453+0j),(0.06108689898711341+0j),(-0.06084974440557008+0j),1,2,0.6931471805599453,3,4.585376696154165,0.9730044579391685,0.9691506410256412,0.5222477357509314,0.2556,0.8677,0.6333,0.9579760340887308,0.04279862654759434
25,graph_25,100,8.462314529906248,1,-2.469547464692236,0.9561616161616162,4.442651256490317,0.16,-0.18206045,0.1300045582806162,(0.1722692200164768+0j),(0.05637377823889275+0j),(-0.05894032668821803+0j),1,2,0.6931471805599453,3,4.585468615121538,0.9637295605089551,0.9691506410256412,0.5282062152008888,0.2542,0.8587,0.6253,0.9624963936298883,0.038643020162429625
26,graph_26,100,8.502891406705377,1,-2.464763914840235,0.9957575757575757,4.574710978503383,0.03,-0.05174272,0.03843934229999579,(0.05721127492722351+0j),(0.020234062796973117+0j),(-0.026238366376653634+0j),1,2,0.6931471805599453,3,4.585111430962005,0.9960963807338306,0.9694076383476228,0.5072022725237941,0.2535,0.8232,0.5156,0.9910651994966255,0.011291054371957232
27,graph_27,100,8.46695197497949,1,-2.468999603367246,0.9606060606060606,4.454347296253507,0.15,-0.17048345,0.1251390860097077,(0.16142222769850423+0j),(0.04883013675999905+0j),(-0.06188371592128824+0j),1,2,0.6931471805599453,3,4.585433382569472,0.9672606686020039,0.9695390781563126,0.5257623243731058,0.2529,0.8518,0.6093,0.9658488570259889,0.034187726402577216
28,graph_28,100,8.472405008626103,1,-2.4683557732808676,0.9658585858585859,4.454347296253507,0.15,-0.15746504,0.10835634531580185,(0.1512197204012418+0j),(0.05344206531164793+0j),(-0.060863069725467955+0j),1,2,0.6931471805599453,3,4.585386327573775,0.971437054631829,0.9699278267842822,0.5229031437859061,0.2475,0.8461,0.6016,0.9662500268847797,0.03388428491043563
29,graph_29,100,8.45531778769815,1,-2.4703746185723614,0.9494949494949495,4.454347296253507,0.15,-0.18071863,0.12929210243727374,(0.1731202978185509+0j),(0.05800191894635855+0j),(-0.08640943117998044+0j),1,2,0.6931471805599453,3,4.58554327572477,0.9601139988708942,0.9703168872843964,0.5319148601433281,0.2537,0.875,0.6497,0.9574320602517196,0.046567097922557706
30,graph_30,100,8.464214266625351,1,-2.4693229961375884,0.9579797979797979,4.477336814478207,0.13,-0.16466626,0.11862040817630914,(0.15997016813755094+0j),(0.05340374836870211+0j),(-0.07631846691431902+0j),1,2,0.6931471805599453,3,4.585464727062913,0.9662858660406034,0.9707062600321028,0.5272036886938546,0.2521,0.8745,0.6425,0.9563300413952207,0.04357536074873096
31,graph_31,100,8.473659189392508,1,-2.468207752979039,0.9670707070707071,4.477336814478207,0.13,-0.14238009,0.09630655116510334,(0.14280656339745607+0j),(0.05562399692941186+0j),(-0.06223942832870411+0j),1,2,0.6931471805599453,3,4.585380197980036,0.9731759491865682,0.9707062600321028,0.5222476888137269,0.2557,0.8716,0.6435,0.9583981202401258,0.04199761467715433
32,graph_32,100,8.472823243680297,1,-2.468306410115255,0.9662626262626263,4.454347296253507,0.15,-0.14758861,0.09562871042737342,(0.14683186116597421+0j),(0.060653331701291426+0j),(-0.06397587558315042+0j),1,2,0.6931471805599453,3,4.585385329726006,0.9723576020988886,0.9707062600321028,0.5226845038251711,0.2541,0.8602,0.6174,0.9605024069940737,0.03843818642648593
33,graph_33,100,8.472405008626103,1,-2.4683557732808676,0.9658585858585859,4.477336814478207,0.13,-0.14142845,0.09445756722176002,(0.14292739998926918+0j),(0.057503026882281316+0j),(-0.06745262586856697+0j),1,2,0.6931471805599453,3,4.585393399178043,0.9725402671650817,0.9707062600321028,0.5229031742652938,0.2488,0.8761,0.6491,0.9556431708863807,0.04458556462173748
34,graph_34,100,8.504918160540624,1,-2.4645255826979535,0.9977777777777778,4.584967478670572,0.03,-0.04145667,0.029305157732718357,(0.04451966821888055+0j),(0.016090237446019534+0j),(-0.016642482132896742+0j),1,2,0.6931471805599453,3,4.585091551891539,0.9978881069363265,0.970771628994544,0.50617531736076,0.2582,0.8285,0.5052,0.994383242780438,0.007611320696484147
35,graph_35,100,8.464003362902119,1,-2.4693479135539236,0.9577777777777777,4.454347296253507,0.15,-0.16171571,0.1086172956526339,(0.15903022171135983+0j),(0.06180611804304847+0j),(-0.07501779341522231+0j),1,2,0.6931471805599453,3,4.585466542382864,0.9663679832844457,0.971,0.52731495227387,0.2533,0.8768,0.6485,0.9590239276012054,0.04395565506602325
36,graph_36,100,8.463370384718731,1,-2.4694227010777436,0.9571717171717171,4.454347296253507,0.15,-0.17355749,0.11250139847353835,(0.16587255663813436+0j),(0.06571400807417725+0j),(-0.07664954536643111+0j),1,2,0.6931471805599453,3,4.5854661035202104,0.9650898736270859,0.971,0.5276487967209545,0.2537,0.8525,0.609,0.9639756004380756,0.036321068897253436
37,graph_37,100,8.476371196895983,1,-2.4678877526646077,0.9696969696969697,4.465908118654584,0.14,-0.13519967,0.08645110884794915,(0.1375698098391015+0j),(0.05924079403751015+0j),(-0.0631503275301191+0j),1,2,0.6931471805599453,3,4.58535584528731,0.9752380786041455,0.9710959454034525,0.5208333327576784,0.2514,0.8567,0.6249,0.9595768010605794,0.04205188920451718
38,graph_38,100,8.463581421967588,1,-2.469397766021358,0.9573737373737373,4.454347296253507,0.15,-0.16735719,0.11709162507036286,(0.1622181351818227+0j),(0.0573488063900413+0j),(-0.07191363788315523+0j),1,2,0.6931471805599453,3,4.5854676998656165,0.9656403530917873,0.9710959454034525,0.5275373971136377,0.2524,0.8722,0.6444,0.9571521053167751,0.04660807241288868
39,graph_39,100,3.784189633918261,0,-3.274338421382313,0.008888888888888889,1.791759469228055,0.95,-0.69559714,0.3666872849453846,(0.5412653189279856+0j),(0.30120935047911085+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.4881656804733728,0.9714285714285714,0.7954569593622565,0.0266,0.9836,0.9792,0.9636827898680581,0.05961463029078686
40,graph_40,100,8.476371196895983,1,-2.4678877526646077,0.9696969696969697,4.465908118654584,0.14,-0.1363822,0.08631114760490011,(0.1387822936333895+0j),(0.06068373347741078+0j),(-0.06262566102149213+0j),1,2,0.6931471805599453,3,4.585354869645406,0.975199430634816,0.97177742193755,0.5208333278163533,0.2618,0.859,0.618,0.961919210189227,0.03796329466593177
41,graph_41,100,8.476579508530941,1,-2.467863177398793,0.9698989898989899,4.48863636973214,0.12,-0.12582834,0.07878339123145617,(0.1323216810430667+0j),(0.06080536783072806+0j),(-0.06944598840786217+0j),1,2,0.6931471805599453,3,4.5853579160114215,0.9760629302726469,0.97177742193755,0.5207247980115168,0.2674,0.8688,0.6358,0.9603188940139551,0.04075207346536905
42,graph_42,100,8.470311205516108,1,-2.468602935907472,0.9638383838383838,4.454347296253507,0.15,-0.16215132,0.11123379944261669,(0.15551196381517285+0j),(0.05545562751963434+0j),(-0.06047435384208477+0j),1,2,0.6931471805599453,3,4.585403813972681,0.9698571892171126,0.97177742193755,0.5239991616840669,0.2436,0.8435,0.603,0.9666887998473859,0.03422149199246325
43,graph_43,100,8.474285690404962,1,-2.468133820591699,0.9676767676767677,4.477336814478207,0.13,-0.1516939,0.10872840012964291,(0.1466590422381025+0j),(0.048057210337183034+0j),(-0.057426026918652874+0j),1,2,0.6931471805599453,3,4.585371114035591,0.9729587553618906,0.97177742193755,0.5219206492562906,0.2508,0.8522,0.6016,0.9672296348443966,0.03296314308628906
44,graph_44,100,8.505120610181969,1,-2.4645017791494626,0.997979797979798,4.574710978503383,0.03,-0.04299449,0.02749977134230286,(0.044004088741243216+0j),(0.017335720528651438+0j),(-0.011437620849135315+0j),1,2,0.6931471805599453,3,4.585089454292468,0.9980565765944764,0.97196261682243,0.506072901405706,0.2518,0.8369,0.5057,0.9948963470937252,0.007082088795379711
45,graph_45,100,8.473032295630468,1,-2.468281737185677,0.9664646464646465,4.465908118654584,0.13,-0.1473377,0.09760957423567351,(0.14583870847012326+0j),(0.057702694008768735+0j),(-0.0641440671642958+0j),1,2,0.6931471805599453,3,4.5853842563985046,0.9724787368643025,0.9721665999199038,0.5225752523954308,0.2484,0.8601,0.6266,0.959573197136733,0.04062694366931714
46,graph_46,100,8.460834457746854,1,-2.4697223815666605,0.9547474747474748,4.454347296253507,0.15,-0.16616942,0.11374911418927858,(0.16295819183559743+0j),(0.06131931390616711+0j),(-0.08943071327183177+0j),1,2,0.6931471805599453,3,4.585497799862162,0.9644928040515514,0.9725560897435898,0.5289885728905022,0.2503,0.8765,0.6441,0.9551216017266637,0.04547051375249102
47,graph_47,100,8.505120610181969,1,-2.4645017791494626,0.997979797979798,4.574710978503383,0.03,-0.03948363,0.02308963951085019,(0.042832500050679845+0j),(0.02046261576855896+0j),(-0.014342995114291034+0j),1,2,0.6931471805599453,3,4.585089517141942,0.9980710722933956,0.9727201870615744,0.5060728856273012,0.2544,0.8297,0.5059,0.9943031781257802,0.007980490395820024
48,graph_48,100,8.480114183174816,1,-2.4674462712779017,0.9733333333333334,4.48863636973214,0.12,-0.14127274,0.0998996778828094,(0.13718557953238966+0j),(0.04606389720098305+0j),(-0.04685106603719266+0j),1,2,0.6931471805599453,3,4.585317694990738,0.977210226336199,0.9727308917197452,0.5188875075677459,0.2498,0.8406,0.5839,0.9713395955468355,0.02864070153328414
49,graph_49,100,8.500047032581268,1,-2.465098489262274,0.9929292929292929,4.564348191467836,0.05,-0.06784101,0.04996524979889916,(0.07196524298700774+0j),(0.024353767973671385+0j),(-0.03233279164850152+0j),1,2,0.6931471805599453,3,4.585138758491142,0.9936130814791903,0.9733542319749215,0.508646999004645,0.2559,0.8218,0.522,0.9894431999573232,0.01266944883355836
50,graph_50,100,8.502688505213357,1,-2.4647877777714706,0.9955555555555555,4.574710978503383,0.03,-0.04798636,0.03748684004275171,(0.056861254362417964+0j),(0.020804181129174707+0j),(-0.028871429421841246+0j),1,2,0.6931471805599453,3,4.585113603197945,0.9959784909568031,0.9517241379310344,0.5073051723859169,0.2465,0.8225,0.5221,0.9899264437477011,0.012053004433759817
51,graph_51,100,8.461891875631148,1,-2.469597411409389,0.9557575757575758,4.442651256490317,0.15,-0.18495153,0.137328628214771,(0.17264607962071232+0j),(0.04985320596510062+0j),(-0.06585252136989156+0j),1,2,0.6931471805599453,3,4.5854735604875225,0.963267776096823,0.96,0.5284295223524057,0.2574,0.8449,0.6048,0.9649835728842582,0.03521251114813035
52,graph_52,100,8.408939605975984,1,-2.4758748072328105,0.9064646464646464,4.343805421853684,0.24,-0.26682535,0.19515400045814935,(0.23894878514910278+0j),(0.07209691192611323+0j),(-0.10273413713544964+0j),1,2,0.6931471805599453,3,4.5859023645897405,0.9268048152980811,0.9603841536614646,0.5571651279762274,0.2458,0.9204,0.696,0.9558048270571784,0.05889273650736738
53,graph_53,100,6.142037405587356,0,-2.7900136738565573,0.09393939393939393,3.091042453358316,0.77,-0.63111664,0.3943648839896581,(0.5204687090507492+0j),(0.2534409794089037+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.6780728376327769,0.960655737704918,0.6564514395106251,0.1274,0.9738,0.9653,0.9519445593872775,0.048893682897817
54,graph_54,100,8.460834457746854,1,-2.4697223815666605,0.9547474747474748,4.454347296253507,0.14,-0.17567789,0.1245674375555963,(0.16763284936859696+0j),(0.05631883522058625+0j),(-0.07631343031225682+0j),1,2,0.6931471805599453,3,4.585491043831308,0.9634367316695295,0.9607686148919136,0.5289885805565443,0.2522,0.8602,0.6234,0.9584239878432625,0.042917636669249935
55,graph_55,100,8.454253391642363,1,-2.47050051130446,0.9484848484848485,4.430816798843313,0.16,-0.19584162,0.14729770086305294,(0.1824322773134761+0j),(0.05148668824601388+0j),(-0.07806704628333422+0j),1,2,0.6931471805599453,3,4.585541380080099,0.9580919537096356,0.9615384615384616,0.5324813863389395,0.2477,0.8621,0.6212,0.9605247581744024,0.04045697717842379
56,graph_56,100,5.780743515792329,0,-2.85063787562647,0.06545454545454546,2.833213344056216,0.83,-0.65179014,0.4442553272871368,(0.5854034742010494+0j),(0.30118551695261275+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.4074502545118001,0.9629629629629628,0.749999676977108,0.1316,0.9847,0.9776,0.9690374543987449,0.027874838358720684
57,graph_57,100,5.099866427824199,0,-2.975955837223498,0.03313131313131313,2.70805020110221,0.86,-0.65277372,0.4190141670318077,(0.518828691858205+0j),(0.2319403167699865+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.6275914059555221,0.9646017699115044,0.6890244017545317,0.0952,0.9631,0.9458,0.956752196406173,0.04912120663771359
58,graph_58,100,6.240275845170769,0,-2.7741457986269555,0.10363636363636364,3.091042453358316,0.76,-0.63546339,0.39447832786154224,(0.5425209852551702+0j),(0.2820613204538036+0j),(-23.025850929940457+0j),0,0,0.0,3,0.0,0.577172668278407,0.9663865546218487,0.6963937712696727,0.1351,0.979,0.9755,0.9570188818446678,0.04980019719090258
59,graph_59,100,8.417593826193484,1,-2.474846167434189,0.9143434343434343,4.3694478524670215,0.2,-0.26257752,0.20278556680440452,(0.2345498208522162+0j),(0.0597337729229328+0j),(-0.09714167458320681+0j),1,2,0.6931471805599453,3,4.585825275249704,0.9316921765825267,0.9676,0.5523641156581633,0.2537,0.8813,0.6543,0.9542920047833515,0.04793909009398112
60,graph_60,100,8.433159195806228,1,-2.4729987278545433,0.9286868686868687,4.406719247264253,0.19,-0.22140053,0.15204608285746812,(0.20510651432760751+0j),(0.07288769899393348+0j),(-0.10994464203671732+0j),1,2,0.6931471805599453,3,4.585728331801467,0.9448627933450706,0.9676,0.5438329394602837,0.2564,0.8804,0.6527,0.958248391299517,0.047039124324966444
61,graph_61,100,8.440312147080279,1,-2.472150893812908,0.9353535353535354,4.382026634673881,0.2,-0.23080122,0.1731801640481232,(0.21026434726445545+0j),(0.05904601971450841+0j),(-0.0653491425186182+0j),1,2,0.6931471805599453,3,4.585638060209077,0.9470291936482517,0.9676,0.5399568089721123,0.2646,0.8664,0.6382,0.9605455901867281,0.040982066886903895
62,graph_62,100,8.439663988907,1,-2.472227689913611,0.9347474747474748,4.382026634673881,0.21,-0.23411057,0.17799323065107986,(0.21338375301195173+0j),(0.05814282640583067+0j),(-0.05953305640526591+0j),1,2,0.6931471805599453,3,4.585638576189352,0.9464188768841119,0.9676,0.540306895210517,0.2533,0.8843,0.6548,0.956751198415979,0.04781671853012324
63,graph_63,100,8.444837529224097,1,-2.4716148746079947,0.9395959595959597,4.406719247264253,0.16,-0.2235331,0.1800577435823334,(0.2028187194087961+0j),(0.043818457053851595+0j),(-0.08420522866957939+0j),1,2,0.6931471805599453,3,4.585608962467675,0.9504539565005509,0.9676,0.5375188135087148,0.2519,0.8471,0.5959,0.9670191993698777,0.03310040890883581
64,graph_64,100,8.445482343862237,1,-2.4715385214491086,0.9402020202020202,4.406719247264253,0.19,-0.22015094,0.16267161792550255,(0.20055593124736204+0j),(0.05771247501512092+0j),(-0.07607622068799647+0j),1,2,0.6931471805599453,3,4.585603741416576,0.9509372584757005,0.9676,0.5371723248365257,0.2564,0.8479,0.6023,0.96544560008141,0.0339917849021622
65,graph_65,100,8.448271745949816,1,-2.4712082926440604,0.9428282828282828,4.406719247264253,0.17,-0.21806242,0.17220856989457345,(0.1989843353841918+0j),(0.046839961353125396+0j),(-0.06883739044452541+0j),1,2,0.6931471805599453,3,4.5855774676914764,0.9527363469613107,0.9676,0.5356760225154603,0.2557,0.8548,0.6154,0.961314001122948,0.03973161118917844
66,graph_66,100,8.425954710981966,1,-2.4738533973588415,0.9220202020202021,4.3694478524670215,0.22,-0.25460629,0.1922181235531384,(0.22817473358670723+0j),(0.062116873830584264+0j),(-0.0793912762604627+0j),1,2,0.6931471805599453,3,4.58575038946286,0.9367657411495185,0.9676,0.5477651427204183,0.2623,0.8743,0.635,0.9603783572147642,0.04067301840337221
67,graph_67,100,8.429235912657095,1,-2.473464057150256,0.925050505050505,4.382026634673881,0.21,-0.24230805,0.18139742297293626,(0.2189415653182317+0j),(0.061434754295521185+0j),(-0.09103682462059558+0j),1,2,0.6931471805599453,3,4.585738459347759,0.9399638791255995,0.9676,0.5459707339972389,0.2511,0.8752,0.6448,0.9568140034547273,0.04695791796836111
68,graph_68,100,8.439231649946526,1,-2.4722789182605145,0.9343434343434344,4.382026634673881,0.2,-0.23548693,0.18412107251270982,(0.21268261755565102+0j),(0.051520639579589855+0j),(-0.07204984227478917+0j),1,2,0.6931471805599453,3,4.585646025038559,0.9459985773756078,0.9676,0.5405405321993886,0.2568,0.8531,0.6155,0.9614104148356502,0.03858268546618149
69,graph_69,100,8.421783006611578,1,-2.4743486216465853,0.9181818181818182,4.343805421853684,0.24,-0.26422383,0.20511767271807368,(0.23609028313014763+0j),(0.059372974634517954+0j),(-0.0700257052992558+0j),1,2,0.6931471805599453,3,4.585772938078584,0.9334546118686347,0.9676,0.5500549972979442,0.2497,0.8822,0.6511,0.9536528142211926,0.048403016455948265
70,graph_70,100,8.444407421690585,1,-2.471665807321074,0.9391919191919192,4.406719247264253,0.19,-0.21980625,0.16491257433224948,(0.2016459301620721+0j),(0.05685487377138699+0j),(-0.07075936611610942+0j),1,2,0.6931471805599453,3,4.585612227306105,0.9503773127015127,0.9676,0.5377500764179001,0.264,0.8696,0.6357,0.9561347597402946,0.045830589479892596
71,graph_71,100,8.431853144249223,1,-2.4731536108197356,0.9274747474747475,4.394449154672439,0.17,-0.23843859,0.18270025715767657,(0.21567635103524252+0j),(0.05638081107092964+0j),(-0.09713649247719892+0j),1,2,0.6931471805599453,3,4.585720804645213,0.9419841665465731,0.9676,0.5445436705305483,0.2503,0.8615,0.6225,0.9620876033073696,0.038529795437386445
