,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,LOG_KEMENY_CONSTANT,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
193,graph_193,100,7.4127640174265625,1,-2.601966804433245,0.33474747474747474,3.5553480614894135,0.66,-0.65643049,0.3857335218018445,(0.5203789473165753+0j),(0.26000120429030465+0j),(-0.5008401358325842+0j),1,2,0.6931471805599453,3,4.59358311572045,0.5321732269658981,0.8654292343387471,0.780325595114372,0.27,0.99,0.9861,0.9996538969267418,0.007794172844927468
194,graph_194,100,7.513709247839705,1,-2.588440934309528,0.3703030303030303,3.4965075614664802,0.68,-0.66576716,0.41245013649112083,(0.5228448178277938+0j),(0.24245145878730112+0j),(-0.4060654450681628+0j),1,2,0.6931471805599453,3,4.592081027992043,0.5333978520891862,0.868259385665529,0.7992360490446037,0.2356,0.99,0.9891,0.9996698443651181,0.007425912058431219
195,graph_195,100,7.645397699428633,1,-2.5710663271061294,0.4224242424242424,3.58351893845611,0.63,-0.64574524,0.4261839725389862,(0.5079025749405316+0j),(0.21157129779512696+0j),(-0.37636818362478097+0j),1,2,0.6931471805599453,3,4.59112677649763,0.5704672897196261,0.8689823278488726,0.7847924075137496,0.2353,0.99,0.9882,0.9989951717351145,0.018335823076011556
196,graph_196,100,7.586803535162581,1,-2.5787598248978956,0.3983838383838384,3.58351893845611,0.65,-0.647277,0.36772097873257015,(0.5082985915371666+0j),(0.258309350288024+0j),(-0.39589306876230745+0j),1,2,0.6931471805599453,3,4.591724628239823,0.5704583606725009,0.8702633269107257,0.7895537158349358,0.2397,0.99,0.9899,0.9999538037059494,0.001381505193790557
197,graph_197,100,7.266128779556451,1,-2.6219465287628156,0.28909090909090907,3.4339872044851463,0.7,-0.67463619,0.3877903704332546,(0.5373933987496281+0j),(0.28046814250370283+0j),(-0.5552934021854378+0j),1,2,0.6931471805599453,3,4.594812424096169,0.4923000563410512,0.8707964601769912,0.7898323037974964,0.2333,0.988,0.9799,0.9866471786089448,0.05276182964081672
198,graph_198,100,7.653020413804189,1,-2.570069790738778,0.4256565656565657,3.58351893845611,0.65,-0.64733047,0.3805928438892485,(0.5083174805693188+0j),(0.24834243342983955+0j),(-0.3910461555615373+0j),1,2,0.6931471805599453,3,4.591026594890965,0.5741329535393972,0.8719182200841852,0.7892738468614904,0.2442,0.99,0.99,1.0000000028038725,0.0
199,graph_199,100,7.669961995473577,1,-2.567858525579015,0.43292929292929294,3.6109179126442243,0.64,-0.62311425,0.3495718494531366,(0.49124452826038717+0j),(0.25058523933123406+0j),(-0.3939022923935207+0j),1,2,0.6931471805599453,3,4.591272355890822,0.6051157069970845,0.8731796116504854,0.7690154068793194,0.2637,0.99,0.99,0.9999999897194289,0.0
200,graph_200,100,8.17188200612782,1,-2.5044709479367824,0.7151515151515152,4.04305126783455,0.44,-0.45916329,0.29767699786063906,(0.378412524820805+0j),(0.15039055596524964+0j),(-0.2416144342468522+0j),1,2,0.6931471805599453,3,4.587663517925189,0.7956704967042466,0.7276995305164319,0.6619350788832099,0.2765,0.9892,0.9795,0.990204127817908,0.07593699553384459
201,graph_201,100,8.119993827725105,1,-2.51084079194717,0.678989898989899,4.04305126783455,0.44,-0.49719117,0.3470485131425243,(0.4043576481001875+0j),(0.1408841093422168+0j),(-0.2656427045756844+0j),1,2,0.6931471805599453,3,4.5879758741117875,0.7652326677521638,0.7725303292894281,0.686774606272698,0.2584,0.9898,0.979,0.9883394527992115,0.07905216397710241
202,graph_202,100,8.072779333169498,1,-2.5166723598804777,0.6476767676767676,4.007333185232471,0.45,-0.52129161,0.3670844325612923,(0.42112004025678623+0j),(0.1454697403538567+0j),(-0.2598350194130876+0j),1,2,0.6931471805599453,3,4.588247238251878,0.7406189603674607,0.7757548845470693,0.7025109532585512,0.2477,0.9896,0.9762,0.9882845533194796,0.07830857908191806
203,graph_203,100,8.078688229229872,1,-2.5159406745025192,0.6515151515151515,4.007333185232471,0.46,-0.515661,0.3556041924504889,(0.4173527769914145+0j),(0.15042981135448685+0j),(-0.2559586047604301+0j),1,2,0.6931471805599453,3,4.5882252008125795,0.7449970961586327,0.7795555555555556,0.6976744562072676,0.2717,0.99,0.9898,0.9999981683252372,2.8052858644582954e-05
204,graph_204,100,8.099554282376364,1,-2.5133611526908477,0.6652525252525252,4.060443010546419,0.43,-0.50244294,0.35785837770194573,(0.40797431722027394+0j),(0.13619922256353162+0j),(-0.27073998671547933+0j),1,2,0.6931471805599453,3,4.588158129758116,0.7579631923553354,0.7826660800703915,0.6902519634097096,0.2444,0.9898,0.9837,0.9999508510681231,0.0003189104837805964
205,graph_205,100,8.080546965824498,1,-2.515710621956048,0.6527272727272727,3.9318256327243257,0.49,-0.52765368,0.3738708013222025,(0.42575071536511694+0j),(0.14571664441356547+0j),(-0.21970407055739014+0j),1,2,0.6931471805599453,3,4.58804563688911,0.7379742708208656,0.78580814717477,0.7065925603150097,0.2586,0.99,0.9899,0.999541146684298,0.01045729885332717
206,graph_206,100,8.102283624480073,1,-2.5130242350960392,0.667070707070707,4.02535169073515,0.45,-0.51128143,0.3628788183940923,(0.41436918088635394+0j),(0.14022872866139455+0j),(-0.2382943498362066+0j),1,2,0.6931471805599453,3,4.5880038286785325,0.7523542183994913,0.7892220773576706,0.6968500971957139,0.2505,0.99,0.9873,0.9996392780124226,0.010005388850786343
207,graph_207,100,8.111928063310739,1,-2.5118346071136513,0.6735353535353535,4.007333185232471,0.46,-0.50272152,0.35711581175244644,(0.40836877893590573+0j),(0.13736430868841412+0j),(-0.24798323146341666+0j),1,2,0.6931471805599453,3,4.587989221766139,0.7594044257977004,0.7894965277777778,0.6910618152789487,0.2605,0.99,0.9894,0.9999986579253942,2.3736993692870793e-05
208,graph_208,100,8.09132127353041,1,-2.514378146432431,0.6597979797979798,3.9512437185814275,0.49,-0.52327289,0.37848254385969327,(0.4226649314340232+0j),(0.13762082061988684+0j),(-0.22650656465436675+0j),1,2,0.6931471805599453,3,4.58798795000184,0.7428472828403808,0.790112749349523,0.7061376163216133,0.2429,0.99,0.9696,0.9935781098777319,0.05643523352660099
209,graph_209,100,8.128290171607052,1,-2.5098195955422735,0.6846464646464646,4.04305126783455,0.44,-0.48359242,0.3260689053599988,(0.3950316515580084+0j),(0.14700717079357506+0j),(-0.2635814382393831+0j),1,2,0.6931471805599453,3,4.587984096447458,0.7741853478160389,0.7919755778456171,0.6768961111912872,0.2673,0.9898,0.9792,0.9886661245027331,0.07782508805707387
210,graph_210,100,8.150467911624004,1,-2.50709484791415,0.7,4.060443010546419,0.43,-0.46783458,0.30750267516209817,(0.3840537865838838+0j),(0.14904199713384492+0j),(-0.26651484361517375+0j),1,2,0.6931471805599453,3,4.587868462764697,0.7878407567406525,0.799221116399827,0.6669552857858873,0.2517,0.99,0.9886,0.9999592967349876,0.000910464144780826
211,graph_211,100,8.11522197256233,1,-2.5114286320299737,0.6757575757575758,3.9889840465642745,0.46,-0.50657715,0.3580766219259397,(0.4111576316668666+0j),(0.14018490788000587+0j),(-0.2325189391512978+0j),1,2,0.6931471805599453,3,4.587895696538632,0.7574820372308525,0.8006029285099052,0.6942446006687122,0.2502,0.99,0.9752,0.9920942174389743,0.06918787807963529
212,graph_212,100,8.168202930236053,1,-2.5049212608902667,0.7125252525252526,4.060443010546419,0.43,-0.46832001,0.3180854577594303,(0.3848479649114043+0j),(0.14089647048696008+0j),(-0.22334015205505406+0j),1,2,0.6931471805599453,3,4.587627458601417,0.7894085192345287,0.8043202033036849,0.6694072532933324,0.2543,0.9899,0.9825,0.9993937387801649,0.017333873971768624
213,graph_213,100,8.13739583005665,1,-2.508699979757257,0.6909090909090909,4.04305126783455,0.44,-0.4770644,0.32075791584673286,(0.39036813378757257+0j),(0.14562878973296417+0j),(-0.2768836706977608+0j),1,2,0.6931471805599453,3,4.587959419369237,0.7809226070639003,0.8052173913043478,0.6725138145146259,0.2553,0.9897,0.9766,0.9988955440512652,0.013959112720660133
214,graph_214,100,8.094683648698815,1,-2.513962679461683,0.6620202020202021,3.9889840465642745,0.47,-0.51673992,0.3713649809362012,(0.41811361253220236+0j),(0.13778457274901265+0j),(-0.23886063547767922+0j),1,2,0.6931471805599453,3,4.58803229934678,0.7474102168058936,0.8106225511536788,0.7009460172836456,0.2607,0.9898,0.9784,0.9990104055111473,0.021390306931239843
215,graph_215,100,8.111328003286733,1,-2.5119085824021896,0.6731313131313131,4.007333185232471,0.46,-0.50884125,0.3573695738649303,(0.41276899040160225+0j),(0.14291033505563158+0j),(-0.2286912483695249+0j),1,2,0.6931471805599453,3,4.587915198342365,0.7555891143373105,0.8111495246326706,0.694477554253583,0.2355,0.9899,0.9861,0.9978776091408873,0.026966302218590095
216,graph_216,100,8.13622555490846,1,-2.508843804554765,0.6901010101010101,4.04305126783455,0.44,-0.48829483,0.33868880671800117,(0.3984161320295681+0j),(0.14043554832434607+0j),(-0.2428589302781173+0j),1,2,0.6931471805599453,3,4.587842398859091,0.7724812418752803,0.8131443298969072,0.6815721065982828,0.2609,0.99,0.9795,0.9952576765207786,0.053185668482342074
217,graph_217,100,8.013674142832684,1,-2.5240208355900022,0.6105050505050506,3.871201010907891,0.52,-0.56288172,0.43424171251770716,(0.4495585745722721+0j),(0.12520284763976164+0j),(-0.22549574149062954+0j),1,2,0.6931471805599453,3,4.588389865719419,0.7039335684222501,0.815114709851552,0.7356048050871227,0.26,0.9899,0.9748,0.9997239219062195,0.005298198720468745
218,graph_218,100,8.122668023346407,1,-2.5105115114794754,0.6808080808080809,4.02535169073515,0.45,-0.49285513,0.34556681486671237,(0.40145171828785575+0j),(0.13839158188710415+0j),(-0.2562390617189152+0j),1,2,0.6931471805599453,3,4.587966253154632,0.7673142990236991,0.8201906412478336,0.684866699024775,0.2519,0.99,0.9865,0.9995451579893134,0.009700441520713476
219,graph_219,100,8.188133414510478,1,-2.5024842244147973,0.7268686868686869,4.1588830833596715,0.36,-0.44069794,0.298153944260489,(0.36533864533066507+0j),(0.13352336620250238+0j),(-0.2785006329441124+0j),1,2,0.6931471805599453,3,4.587684320120461,0.8126242649486781,0.8229255774165953,0.6500829380300538,0.2627,0.9892,0.9747,0.990690711490255,0.07143483492038474
220,graph_220,100,8.124743020385568,1,-2.510256086532712,0.6822222222222222,4.02535169073515,0.45,-0.49093146,0.334782505825195,(0.4003485192606219+0j),(0.14631625246261867+0j),(-0.2421401866318424+0j),1,2,0.6931471805599453,3,4.587937226844883,0.7684117640228965,0.8237082066869301,0.6820392907514596,0.2586,0.99,0.9691,0.9984996462209703,0.02228530827656272
221,graph_221,100,8.182000136293405,1,-2.503233549823172,0.7224242424242424,4.0943445622221,0.38,-0.45098922,0.2962776707122903,(0.3724900449285381+0j),(0.1441577969773304+0j),(-0.24847769456338217+0j),1,2,0.6931471805599453,3,4.5876297148342395,0.8024662460500697,0.8250319284802043,0.656949185105003,0.2412,0.9892,0.9792,0.9861205567875425,0.08995915216846322
222,graph_222,100,8.158516244806831,1,-2.5061078662899146,0.7056565656565656,4.060443010546419,0.43,-0.46642853,0.30401627311666224,(0.38348627903894106+0j),(0.15132538831018766+0j),(-0.24071926973646415+0j),1,2,0.6931471805599453,3,4.587752004807431,0.7886630921647801,0.8261056247316445,0.6667622564587461,0.2655,0.99,0.9892,0.9996747266519287,0.00779440781911912
223,graph_223,100,8.137103389639302,1,-2.5087359182415607,0.6907070707070707,4.04305126783455,0.44,-0.48519076,0.3367510832651477,(0.39619140287068266+0j),(0.13924238234745637+0j),(-0.2501219112559295+0j),1,2,0.6931471805599453,3,4.587866194759282,0.7745297957416754,0.8274526678141136,0.679730871550538,0.2438,0.99,0.9899,0.9997285499689963,0.007605923832934196
224,graph_224,100,8.201934351194222,1,-2.500800163049985,0.7369696969696969,4.0943445622221,0.41,-0.43450937,0.2650301105358901,(0.361585247332654+0j),(0.15749361819951138+0j),(-0.24093034963894197+0j),1,2,0.6931471805599453,3,4.587493334071543,0.8148099760020353,0.8343245539507221,0.6452848473607826,0.252,0.9899,0.9854,0.9992391147666523,0.01475902081526286
225,graph_225,100,8.16961956172385,1,-2.5047478434728543,0.7135353535353536,4.060443010546419,0.43,-0.46427736,0.3167130204704809,(0.3818377060921814+0j),(0.13824887562564014+0j),(-0.23722807747209074+0j),1,2,0.6931471805599453,3,4.587658797901456,0.7923225358830926,0.8358778625954199,0.6676101113904814,0.2557,0.99,0.9874,0.9998511816824082,0.004704860856430212
226,graph_226,100,8.15708378502887,1,-2.5062834601729493,0.7046464646464646,4.060443010546419,0.43,-0.47109386,0.3147332137859351,(0.38662189100324523+0j),(0.1460608416165764+0j),(-0.23881754394908522+0j),1,2,0.6931471805599453,3,4.587739187200449,0.7859869138495092,0.8408215661103979,0.6700114433704402,0.2488,0.99,0.9871,0.9999944739081865,0.00017581964544203653
227,graph_227,100,8.166500319155052,1,-2.5051297263960275,0.7113131313131313,4.060443010546419,0.43,-0.45229155,0.28307306073065575,(0.3735442357508991+0j),(0.1568343074471497+0j),(-0.26398236747872905+0j),1,2,0.6931471805599453,3,4.587789801148563,0.7994519273403938,0.8445887445887446,0.6561345678083036,0.2692,0.99,0.9799,0.9944136719851676,0.058959639471590525
228,graph_228,100,8.20303024171486,1,-2.500666558309047,0.7377777777777778,4.110873864173311,0.37,-0.43176413,0.276455089070637,(0.3593249220227403+0j),(0.1448853543007309+0j),(-0.2463914848835926+0j),1,2,0.6931471805599453,3,4.587519479137377,0.8165553705388564,0.8456318914334181,0.6457419856879085,0.2585,0.99,0.9801,0.9915743733732363,0.075495256868266
229,graph_229,100,8.03398273468322,1,-2.521489799084525,0.623030303030303,3.871201010907891,0.53,-0.55499599,0.4113398542161437,(0.44413069417078505+0j),(0.13784217719376363+0j),(-0.22490737285664092+0j),1,2,0.6931471805599453,3,4.588259960051217,0.7115744748511563,0.8481745325022262,0.7282745021347062,0.2392,0.99,0.9861,1.000000193863243,1.4072565208615954e-05
230,graph_230,100,7.868636894184167,1,-2.5422853413321365,0.528080808080808,3.7612001156935624,0.58,-0.58855234,0.3487491472638722,(0.46689535670799953+0j),(0.22016739716610512+0j),(-0.29633533334807644+0j),1,2,0.6931471805599453,3,4.589582410614926,0.6657924401117046,0.8499234303215927,0.7494261880225751,0.2344,0.9899,0.98,0.9988978788004831,0.02427262611669
231,graph_231,100,8.201385955238608,1,-2.5008670270684368,0.7365656565656565,4.110873864173311,0.35,-0.43354895,0.2774697634028791,(0.3608195699501533+0j),(0.14586056563689206+0j),(-0.23392002233251746+0j),1,2,0.6931471805599453,3,4.587506797380308,0.8143655271410425,0.8537515896566341,0.6470787222592247,0.2545,0.9892,0.9731,0.9924844638286917,0.06609185686039026
232,graph_232,100,8.101374671228582,1,-2.513136426211879,0.6664646464646464,3.970291913552122,0.47,-0.52196387,0.3784081180210157,(0.42172666815931437+0j),(0.13643784126495703+0j),(-0.22266731703781797+0j),1,2,0.6931471805599453,3,4.58790063022162,0.7464815184815184,0.8583727938011192,0.7041526859757594,0.2614,0.9899,0.9775,0.9981253932088988,0.03236484630534757
233,graph_233,100,7.8434564043761155,1,-2.5454905808743593,0.5149494949494949,3.912023005428146,0.51,-0.54345976,0.28496915567454684,(0.4349825857448587+0j),(0.23108552945385047+0j),(-0.4013116011938967+0j),1,2,0.6931471805599453,3,4.590681285577821,0.707073410043707,0.8650306748466258,0.7034130141822885,0.2686,0.99,0.9885,0.9995377728636311,0.009458452005190965
234,graph_234,100,8.019612794400267,1,-2.523280045275152,0.6141414141414141,3.9318256327243257,0.48,-0.54884345,0.40261903005139255,(0.4400031334626244+0j),(0.1398428554647385+0j),(-0.26158929491982424+0j),1,2,0.6931471805599453,3,4.588527473342798,0.7124319628629213,0.8676671214188267,0.7234376733957857,0.2417,0.99,0.9782,0.9958919972910014,0.0474682158042066
235,graph_235,100,8.054840221101024,1,-2.518897005545831,0.6361616161616162,4.02535169073515,0.45,-0.5283302,0.3819333262080564,(0.4258210921569574+0j),(0.13881675139894292+0j),(-0.27600295611292597+0j),1,2,0.6931471805599453,3,4.5884024710987745,0.7335496765597129,0.8716913414087034,0.7078438096332048,0.2535,0.99,0.9895,0.9999774981913684,0.0007089941462294927
236,graph_236,100,7.9105906122564775,1,-2.5369677404654074,0.5507070707070707,3.970291913552122,0.45,-0.53323388,0.2995471250667088,(0.4285215900851662+0j),(0.211426680797845+0j),(-0.35867542580120154+0j),1,2,0.6931471805599453,3,4.590006049034963,0.7201907534007487,0.8763048016701461,0.7028612019227192,0.2549,0.9899,0.9845,0.9973874543887545,0.03517016430521556
237,graph_237,100,8.01862546504575,1,-2.5234031671966237,0.6135353535353535,3.828641396489095,0.55,-0.56659331,0.4282020368932278,(0.45186875256264447+0j),(0.13369459596142855+0j),(-0.2142507115275079+0j),1,2,0.6931471805599453,3,4.588277117300117,0.7019540079495775,0.8775692582663092,0.736911657422049,0.2478,0.9899,0.9734,0.9990845831337427,0.01556655606712793
238,graph_238,100,8.059908334578276,1,-2.518268002415333,0.6393939393939394,3.970291913552122,0.46,-0.52902795,0.37907187555916755,(0.4265081140038257+0j),(0.14221725707125982+0j),(-0.25562932729734367+0j),1,2,0.6931471805599453,3,4.588302032351466,0.7331110751102055,0.8795180722891566,0.7081356435027595,0.2374,0.9896,0.98,0.9936953414274102,0.05863851879909772
239,graph_239,100,7.613324979540639,1,-2.5752701871272285,0.4090909090909091,3.6375861597263857,0.63,-0.59442469,0.281731029245879,(0.47102457231574923+0j),(0.27755848680178435+0j),(-0.4474355827250811+0j),1,2,0.6931471805599453,3,4.592408491661424,0.6402238837141305,0.8889632107023412,0.7382712333610614,0.2502,0.9899,0.9801,0.9978540139325194,0.03269260945456598
240,graph_240,100,7.7025561132685825,1,-2.5636179494537465,0.44727272727272727,3.6375861597263857,0.63,-0.60649336,0.342761182349679,(0.4796725504630567+0j),(0.24120672440882704+0j),(-0.38214807978248394+0j),1,2,0.6931471805599453,3,4.591184253500628,0.6255515895228887,0.889622075584883,0.7529357161036111,0.2485,0.9899,0.9834,0.9990079929362042,0.02047158358385711
241,graph_241,100,7.766840537085513,1,-2.555306727585918,0.476969696969697,3.7612001156935624,0.58,-0.57357421,0.29779730488007905,(0.45631595145535103+0j),(0.24721283692508414+0j),(-0.3834738513402033+0j),1,2,0.6931471805599453,3,4.590983272037824,0.6684085605441091,0.8896631823461092,0.7293521023495628,0.2492,0.99,0.9885,0.999809341702951,0.004627008935469019
242,graph_242,100,7.977625098784593,1,-2.528529425488624,0.5888888888888889,3.871201010907891,0.53,-0.56239911,0.4048631552795905,(0.4493328847710711+0j),(0.15048952956529354+0j),(-0.26464285453362685+0j),1,2,0.6931471805599453,3,4.588804695292418,0.6964595375722543,0.8910196445275959,0.7334476567633402,0.2343,0.99,0.9899,0.9999958281265329,0.00013305082415446853
243,graph_243,100,7.9617188159813645,1,-2.530525277785734,0.5795959595959596,3.828641396489095,0.55,-0.5728569,0.3988704637521987,(0.45654126530697736+0j),(0.16528906875827068+0j),(-0.22781048009645663+0j),1,2,0.6931471805599453,3,4.588792151500381,0.6892368888735729,0.8914983560356975,0.7420704216605093,0.2588,0.99,0.9899,0.9993470926641371,0.014584488600123
244,graph_244,100,7.990576881743923,1,-2.5269072283476604,0.5965656565656565,3.970291913552122,0.48,-0.54126355,0.37765515916427406,(0.4350976547597402+0j),(0.15482940385658456+0j),(-0.28895309823907406+0j),1,2,0.6931471805599453,3,4.588953050004681,0.7165081125663012,0.8930758360810175,0.7189299511903103,0.2585,0.99,0.9886,0.9999401102890955,0.0012352231284405888
245,graph_245,100,7.832014180505469,1,-2.5469504701760424,0.509090909090909,3.828641396489095,0.55,-0.55137181,0.2881246097356531,(0.4406810856666549+0j),(0.23557831469192986+0j),(-0.38444876422173285+0j),1,2,0.6931471805599453,3,4.590610902617052,0.6951086825116661,0.8940914158305463,0.711904736020221,0.2341,0.99,0.9888,0.9998021545240456,0.005429877496624567
246,graph_246,100,8.050384453067021,1,-2.5194503375530317,0.6333333333333333,3.9512437185814275,0.47,-0.54179205,0.4098753434096307,(0.435266651049751+0j),(0.12707285050151335+0j),(-0.23883996008179734+0j),1,2,0.6931471805599453,3,4.58825610561249,0.7237079495524115,0.8942009738822487,0.7205740866989107,0.2716,0.99,0.9897,1.000000105444418,0.0
247,graph_247,100,8.07402621612406,1,-2.51651791658168,0.6484848484848484,4.04305126783455,0.44,-0.51603194,0.3863929407620521,(0.41718007110174454+0j),(0.12335224289747618+0j),(-0.2960855538746584+0j),1,2,0.6931471805599453,3,4.588358272202584,0.7468224322494923,0.8943850267379679,0.6990654210380904,0.2613,0.99,0.9894,0.999751781848534,0.00649326519346519
248,graph_248,100,7.7501841622578365,1,-2.5574535800331892,0.4690909090909091,3.713572066704308,0.59,-0.58758423,0.30736911624457797,(0.4661825393221257+0j),(0.2519477431589457+0j),(-0.3838179214859052+0j),1,2,0.6931471805599453,3,4.590949380246267,0.6524771590167501,0.8943990665110851,0.7381567651298783,0.2536,0.99,0.99,0.9999964943806608,0.00011064280431524349
249,graph_249,100,8.084254106307318,1,-2.5152519537013296,0.6551515151515152,4.02535169073515,0.45,-0.51673901,0.3715006595102417,(0.4178954930987226+0j),(0.13737761124013745+0j),(-0.2669783992252386+0j),1,2,0.6931471805599453,3,4.588185416570654,0.7462540542540378,0.8965669014084507,0.7006623761563341,0.2617,0.99,0.9748,0.9944451110099051,0.055789659039564864
250,graph_250,100,8.199738960630786,1,-2.501067866294015,0.7353535353535353,4.174387269895637,0.36,-0.42212662,0.2758770467906786,(0.35297831522020306+0j),(0.13751876080629294+0j),(-0.2740605829463078+0j),1,2,0.6931471805599453,3,4.587651974430252,0.82376633327121,0.7775387263339071,0.6385302209046918,0.231,0.9895,0.9791,0.9882521226008419,0.08562360011526994
251,graph_251,100,8.17526610411206,1,-2.5040569187728257,0.7175757575757575,4.204692619390966,0.34,-0.43337255,0.3165611361687415,(0.36158111872002346+0j),(0.11246789968889347+0j),(-0.3197111027054944+0j),1,2,0.6931471805599453,3,4.587938833900678,0.8213770205267249,0.8106560986349626,0.6393579450514578,0.2566,0.9899,0.981,0.9992133768038872,0.015405120659011605
252,graph_252,100,7.707062655370473,1,-2.56303304955479,0.4492929292929293,3.6635616461296463,0.62,-0.61603493,0.35424847325174014,(0.48640486130312466+0j),(0.2407554510925638+0j),(-0.37763958139171877+0j),1,2,0.6931471805599453,3,4.59097937077418,0.6137084877487137,0.8383480825958702,0.7622525749106766,0.2603,0.99,0.98,0.9947295513686605,0.04845721120677265
253,graph_253,100,7.824445930877619,1,-2.5479172596244237,0.5052525252525253,3.784189633918261,0.57,-0.58341152,0.3351419364706858,(0.46346830952929396+0j),(0.22668578697832148+0j),(-0.3587316280359143+0j),1,2,0.6931471805599453,3,4.590232837308252,0.6580528736609936,0.846529284164859,0.7373050635367969,0.2522,0.99,0.9899,1.0000000195740084,0.0
254,graph_254,100,7.2991214627108,1,-2.617416192649959,0.29878787878787877,3.4011973816621555,0.71,-0.67260462,0.3974374766813278,(0.5326891441624376+0j),(0.2670223634739829+0j),(-0.5126332201881676+0j),1,2,0.6931471805599453,3,4.594382611370157,0.5029935503764422,0.8467465753424658,0.789891497123932,0.2424,0.9898,0.9736,0.9886706358773528,0.057931902028142544
255,graph_255,100,7.498869733976931,1,-2.590417878938944,0.36484848484848487,3.5553480614894135,0.66,-0.63677026,0.35070698302105985,(0.5045557241683193+0j),(0.2666186956227562+0j),(-0.4860282237183084+0j),1,2,0.6931471805599453,3,4.593012716130642,0.5678854612661289,0.8487698986975398,0.7652265736569348,0.26,0.9899,0.9801,0.998682928300589,0.021907331073164612
256,graph_256,100,7.739359202689098,1,-2.558851292164012,0.46404040404040403,3.6375861597263857,0.63,-0.61352251,0.3626313750441792,(0.4847246250034057+0j),(0.23198153160697121+0j),(-0.36652584637013+0j),1,2,0.6931471805599453,3,4.59066031389514,0.6184716651239329,0.8511494252873564,0.7576189946626763,0.2723,0.99,0.9762,0.9943940088590457,0.04869409725986303
257,graph_257,100,7.599401333415815,1,-2.577100713717448,0.4034343434343434,3.6375861597263857,0.63,-0.61530331,0.33101583576034344,(0.4875767801206558+0j),(0.2603235002075631+0j),(-0.4698086725865472+0j),1,2,0.6931471805599453,3,4.592341846568471,0.605674947924605,0.853494623655914,0.7451178780847507,0.2544,0.9898,0.977,0.9977248645030747,0.03108365381733722
258,graph_258,100,7.805882040228621,1,-2.550292628767288,0.49595959595959593,3.7612001156935624,0.58,-0.58840419,0.34844435791026274,(0.46694130232193054+0j),(0.2204707133722936+0j),(-0.34956011655116304+0j),1,2,0.6931471805599453,3,4.590355452029755,0.6521885711074901,0.8576923076923076,0.7413440750703189,0.2433,0.9898,0.9792,0.9997534591370685,0.005182732257725305
259,graph_259,100,7.719129840906732,1,-2.5614685432126634,0.45474747474747473,3.6635616461296463,0.62,-0.61543017,0.3554321942090015,(0.486529245396259+0j),(0.23998373757818983+0j),(-0.39511876677989105+0j),1,2,0.6931471805599453,3,4.590897930563291,0.6127884065340368,0.8585680751173709,0.7569969402997754,0.2484,0.99,0.9899,0.9997734081048845,0.007159792394075659
260,graph_260,100,7.761319180947987,1,-2.5560178686960655,0.47434343434343434,3.784189633918261,0.57,-0.58091216,0.3016547386303057,(0.4614476042825191+0j),(0.2505361404341559+0j),(-0.422800360754521+0j),1,2,0.6931471805599453,3,4.59105881883341,0.6592238989836773,0.8599062133645955,0.726575257985826,0.2391,0.9899,0.9746,0.9985716837049725,0.02655394458137869
261,graph_261,100,7.550135342488429,1,-2.583604696730422,0.384040404040404,3.58351893845611,0.65,-0.62954565,0.3384274181900906,(0.4980927478720767+0j),(0.2678509711993127+0j),(-0.4623677457900101+0j),1,2,0.6931471805599453,3,4.5925498056502185,0.5826388951859341,0.8602890571231934,0.764465901229352,0.251,0.9896,0.9756,0.9960036610886825,0.0398523699776785
262,graph_262,100,7.807510042216193,1,-2.550084089586964,0.49676767676767675,3.7612001156935624,0.55,-0.58691043,0.3435905386833713,(0.46595190061494196+0j),(0.22309539894837238+0j),(-0.36029037563536537+0j),1,2,0.6931471805599453,3,4.590372988257884,0.6524364030578867,0.8609125893347993,0.739731520105647,0.2581,0.99,0.99,0.999688395822082,0.008096300549265257
263,graph_263,100,8.206037762778815,1,-2.500299990128964,0.74,4.1588830833596715,0.35,-0.42342054,0.28006069223508057,(0.3537037535693873+0j),(0.13476904477185137+0j),(-0.2522626034182276+0j),1,2,0.6931471805599453,3,4.587550314562109,0.8220365053322395,0.8613945578231292,0.6420967877237528,0.2589,0.99,0.9881,0.9998760487389512,0.0027419448149080356
264,graph_264,100,7.741533589281828,1,-2.5585703798631196,0.46505050505050505,3.6888794541139363,0.59,-0.60728617,0.35495277484410104,(0.4803007523275373+0j),(0.23238689059097006+0j),(-0.3717981484254175+0j),1,2,0.6931471805599453,3,4.590772557568931,0.6253868909036128,0.8618307426597582,0.7546691080450499,0.2134,0.99,0.971,0.9929340631310201,0.05531416854587864
265,graph_265,100,7.754052639035757,1,-2.5569545581325595,0.4709090909090909,3.713572066704308,0.6,-0.60039608,0.33192250176070126,(0.4754227591459007+0j),(0.24433473737157219+0j),(-0.39026716109940807+0j),1,2,0.6931471805599453,3,4.590764506146093,0.6350236682804641,0.8620689655172413,0.7464608205235352,0.2674,0.99,0.9888,0.9996044985217923,0.010369201671740552
