Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
207,graph_207,100,8.111928063310739,1,-2.5118346071136517,0.6735353535353535,4.007333185232471,0.46,-0.50272152,0.3571158117524464,(0.40836877893590573+0j),(0.13736430868841412+0j),(-0.24798323146341666+0j),1,2,0.6931471805599453,3,0.7594044257977004,0.7894965277777778,0.6910618152789487,0.2605,0.99,0.9894,0.9999986579253942,2.3736993692870797e-05
208,graph_208,100,8.09132127353041,1,-2.514378146432431,0.6597979797979798,3.951243718581428,0.49,-0.52327289,0.3784825438596932,(0.4226649314340232+0j),(0.13762082061988684+0j),(-0.22650656465436675+0j),1,2,0.6931471805599453,3,0.7428472828403808,0.790112749349523,0.7061376163216133,0.2429,0.99,0.9696,0.993578109877732,0.0564352335266009
209,graph_209,100,8.128290171607052,1,-2.509819595542273,0.6846464646464646,4.04305126783455,0.44,-0.48359242,0.3260689053599988,(0.3950316515580084+0j),(0.14700717079357506+0j),(-0.2635814382393831+0j),1,2,0.6931471805599453,3,0.7741853478160389,0.7919755778456171,0.6768961111912872,0.2673,0.9898,0.9792,0.9886661245027332,0.0778250880570738
210,graph_210,100,8.150467911624004,1,-2.50709484791415,0.7,4.060443010546419,0.43,-0.46783458,0.3075026751620981,(0.3840537865838838+0j),(0.14904199713384492+0j),(-0.26651484361517375+0j),1,2,0.6931471805599453,3,0.7878407567406525,0.799221116399827,0.6669552857858873,0.2517,0.99,0.9886,0.9999592967349876,0.0009104641447808
211,graph_211,100,8.11522197256233,1,-2.5114286320299737,0.6757575757575758,3.9889840465642745,0.46,-0.50657715,0.3580766219259397,(0.4111576316668666+0j),(0.14018490788000587+0j),(-0.2325189391512978+0j),1,2,0.6931471805599453,3,0.7574820372308525,0.8006029285099052,0.6942446006687122,0.2502,0.99,0.9752,0.9920942174389744,0.0691878780796352
212,graph_212,100,8.168202930236053,1,-2.5049212608902667,0.7125252525252526,4.060443010546419,0.43,-0.46832001,0.3180854577594303,(0.3848479649114043+0j),(0.14089647048696008+0j),(-0.22334015205505406+0j),1,2,0.6931471805599453,3,0.7894085192345287,0.8043202033036849,0.6694072532933324,0.2543,0.9899,0.9825,0.9993937387801648,0.0173338739717686
213,graph_213,100,8.13739583005665,1,-2.508699979757257,0.6909090909090909,4.04305126783455,0.44,-0.4770644,0.3207579158467328,(0.39036813378757257+0j),(0.14562878973296417+0j),(-0.2768836706977608+0j),1,2,0.6931471805599453,3,0.7809226070639003,0.8052173913043478,0.6725138145146259,0.2553,0.9897,0.9766,0.9988955440512652,0.0139591127206601
214,graph_214,100,8.094683648698815,1,-2.513962679461683,0.6620202020202021,3.9889840465642745,0.47,-0.51673992,0.3713649809362012,(0.41811361253220236+0j),(0.13778457274901265+0j),(-0.23886063547767922+0j),1,2,0.6931471805599453,3,0.7474102168058936,0.8106225511536788,0.7009460172836456,0.2607,0.9898,0.9784,0.9990104055111472,0.0213903069312398
215,graph_215,100,8.111328003286733,1,-2.5119085824021896,0.6731313131313131,4.007333185232471,0.46,-0.50884125,0.3573695738649303,(0.41276899040160225+0j),(0.14291033505563158+0j),(-0.2286912483695249+0j),1,2,0.6931471805599453,3,0.7555891143373105,0.8111495246326706,0.694477554253583,0.2355,0.9899,0.9861,0.9978776091408872,0.02696630221859
216,graph_216,100,8.13622555490846,1,-2.508843804554765,0.6901010101010101,4.04305126783455,0.44,-0.48829483,0.3386888067180011,(0.3984161320295681+0j),(0.14043554832434607+0j),(-0.2428589302781173+0j),1,2,0.6931471805599453,3,0.7724812418752803,0.8131443298969072,0.6815721065982828,0.2609,0.99,0.9795,0.9952576765207786,0.053185668482342
