Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
327,graph_327,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9470701579952102,0.0646151413604392
328,graph_328,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9477900281059042,0.0622174905439246
329,graph_329,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9486300281308137,0.0655440565939415
330,graph_330,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9501100281747018,0.0638317173641045
331,graph_331,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9515700282179969,0.058915492918766
332,graph_332,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9463700280637952,0.0664448896593377
333,graph_333,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9507200281927908,0.0613716695502379
334,graph_334,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9494789484072688,0.064478836765988
335,graph_335,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9504001585507384,0.0602083151192313
336,graph_336,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.949710158435629,0.0632393645946942
337,graph_337,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9492800281500888,0.0628814903966965
338,graph_338,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9492000281477164,0.0607252848383842
339,graph_339,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9487801582804816,0.0604393317202965
340,graph_340,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9480189500242858,0.0603893328480369
341,graph_341,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9458201577866786,0.0641679746744077
342,graph_342,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.952760158944446,0.0599298222785077
343,graph_343,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9489689489721173,0.06218062829762
344,graph_344,20,5.176149732573829,1,-1.3516707885331116,0.9315789473684212,2.833213344056216,0.15,-0.24086732,0.1442375488295288,(0.22372121267799525+0j),(0.10118808599292362+0j),(-0.0846073815724643+0j),1,2,0.6931471805599453,3,0.9432576769025368,0.96,0.5649723771452991,0.255,0.845,0.76,0.9452689530700372,0.0666807112363259
345,graph_345,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9481400281162832,0.0629280592014191
346,graph_346,20,5.1647859739235145,1,-1.3538686096098798,0.9210526315789472,2.833213344056216,0.15,-0.26372864,0.1749361947641066,(0.23992876895465254+0j),(0.09187009346515337+0j),(-0.09981787799968961+0j),1,2,0.6931471805599453,3,0.9349455040871936,0.96,0.5714284760998606,0.2475,0.825,0.7675,0.9453501577082708,0.0667328928328345
347,graph_347,20,5.170483995038151,1,-1.352765973353825,0.9263157894736842,2.833213344056216,0.15,-0.24929552,0.1558155744293865,(0.23019471243658599+0j),(0.09806050730647903+0j),(-0.09868514479700452+0j),1,2,0.6931471805599453,3,0.9396493594066082,0.96,0.5681818013328713,0.245,0.845,0.785,0.9475500280987872,0.0648035319181372
