Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
756,graph_756,100,8.068402958569699,1,-2.5172146218570712,0.6448484848484849,4.007333185232471,0.45,-0.51971679,0.378889972018207,(0.4196940414388934+0j),(0.13331161642926725+0j),(-0.3022012170542221+0j),1,2,0.6931471805599453,3,0.7431411782051012,1.2627406568516422,0.6986997427358436,0.2543,0.9898,0.9794,0.99368699407162,0.0554918036283342
757,graph_757,100,8.08825472712243,1,-2.5147572103145217,0.6577777777777778,3.9889840465642745,0.46,-0.51699068,0.376151063025258,(0.418145359063859+0j),(0.13364800009851902+0j),(-0.25807346073906057+0j),1,2,0.6931471805599453,3,0.7461064979516483,1.2611816675869685,0.7014744141113717,0.2453,0.99,0.9871,0.9999467196542304,0.001195067315372
758,graph_758,100,8.062432791583195,1,-2.5179548398286102,0.641010101010101,3.970291913552122,0.44,-0.52721544,0.3945769064579196,(0.42510708348089093+0j),(0.12678886414295004+0j),(-0.27041789300710756+0j),1,2,0.6931471805599453,3,0.7352181595759141,1.2609182530795071,0.7097385241316716,0.2554,0.99,0.9897,0.999970987095908,0.0009122789406325
759,graph_759,100,8.11701408773731,1,-2.5112078226263144,0.676969696969697,4.04305126783455,0.43,-0.48914187,0.3295587948782232,(0.3985370896104683+0j),(0.1484933580032792+0j),(-0.2948718740142643+0j),1,2,0.6931471805599453,3,0.7710497860937426,1.2258238789843328,0.6771114924365232,0.2406,0.9897,0.9851,0.9989710839462485,0.0185625588098685
760,graph_760,100,8.145839612936841,1,-2.5076628660132965,0.6967676767676768,4.060443010546419,0.41,-0.47504195,0.3226519304681368,(0.3891574447157462+0j),(0.14244091554477784+0j),(-0.25084674964636494+0j),1,2,0.6931471805599453,3,0.7817518494493834,1.2118997912317329,0.6732383683852204,0.2464,0.9899,0.9854,0.9985972722750188,0.0255383728313902
761,graph_761,100,7.974188669286011,1,-2.5289602767512718,0.5868686868686869,3.80666248977032,0.55,-0.578571,0.440378881924661,(0.45989941921496186+0j),(0.13412502710627022+0j),(-0.24674144265726022+0j),1,2,0.6931471805599453,3,0.6854882258779965,1.202104097452935,0.7473320963003424,0.2409,0.99,0.9899,0.9999204330846608,0.0017815275399909
762,graph_762,100,8.070593539949519,1,-2.516943157470364,0.6462626262626263,4.007333185232471,0.46,-0.52625587,0.3979293943083715,(0.4242740565707602+0j),(0.12270515296897148+0j),(-0.29805504319143167+0j),1,2,0.6931471805599453,3,0.7398955390303407,1.1996813595326608,0.7061581907334666,0.2554,0.99,0.9887,0.9998530092303262,0.0043221321892085
763,graph_763,100,7.989899374942939,1,-2.526992020163687,0.5961616161616161,3.828641396489095,0.54,-0.56601663,0.387503984553593,(0.45168464589804225+0j),(0.16843599566921016+0j),(-0.23970390590122806+0j),1,2,0.6931471805599453,3,0.6955846241027578,1.195472114853672,0.7336496072889432,0.2432,0.99,0.99,1.0000000041063872,0.0
764,graph_764,100,7.909856667269403,1,-2.537060524819052,0.5503030303030303,3.610917912644224,0.64,-0.64175938,0.4910524855043572,(0.4990823058311143+0j),(0.14510110480563101+0j),(-0.16713295383383653+0j),1,2,0.6931471805599453,3,0.6367510864051624,1.1920935412026723,0.785976505926247,0.2576,0.99,0.99,0.9999999989990206,0.0
765,graph_765,100,8.157370441186774,1,-2.5062483188002798,0.7048484848484848,4.07753744390572,0.42,-0.46725369,0.3190672911943641,(0.38368546261863457+0j),(0.13855811935951362+0j),(-0.2556658295387151+0j),1,2,0.6931471805599453,3,0.7889711218599306,1.19120654396728,0.6678129030952125,0.2537,0.9899,0.9801,0.9984763003908328,0.0308506883758654
766,graph_766,100,8.044305406990638,1,-2.520205747743389,0.6294949494949494,3.9318256327243257,0.48,-0.53896423,0.4045526003816151,(0.4332487037194696+0j),(0.12901495492134143+0j),(-0.26985717419543886+0j),1,2,0.6931471805599453,3,0.7241640906692942,1.186737400530504,0.7179076273604716,0.2344,0.99,0.9899,0.9999976902749914,7.06458625414213e-05
767,graph_767,100,8.085178748074537,1,-2.515137584598028,0.6557575757575758,4.02535169073515,0.44,-0.51222373,0.3718521548509219,(0.4148169620121523+0j),(0.132992493299336+0j),(-0.2696031584156065+0j),1,2,0.6931471805599453,3,0.7492913424644028,1.184196755625327,0.6971657465345771,0.2609,0.99,0.99,0.9999999941443936,0.0
768,graph_768,100,8.066207568006265,1,-2.5174867561702445,0.6434343434343435,3.9889840465642745,0.47,-0.53481483,0.4207830389846883,(0.4302159856102712+0j),(0.11047331433303047+0j),(-0.2870780715624273+0j),1,2,0.6931471805599453,3,0.7334341791459849,1.181723779854621,0.7146779773591104,0.2617,0.99,0.9778,0.9931253762534696,0.0594386507724217
769,graph_769,100,7.893572073504902,1,-2.539121419299028,0.5414141414141415,3.6635616461296463,0.62,-0.63018737,0.4604946261733851,(0.49272797624857045+0j),(0.16235742043515677+0j),(-0.19933953638657345+0j),1,2,0.6931471805599453,3,0.6379424546438554,1.180327868852459,0.7791044967387369,0.2481,0.99,0.9898,0.9998357034236623,0.0050417489338951
770,graph_770,100,7.669961995473577,1,-2.567858525579015,0.4329292929292929,3.58351893845611,0.65,-0.62710958,0.3284948340125799,(0.4920980081473415+0j),(0.2679253832179284+0j),(-0.3673466300604709+0j),1,2,0.6931471805599453,3,0.6228949342060408,1.1790516631280965,0.7774148795199703,0.249,0.9899,0.9854,0.9987202360743108,0.0231028071485012
771,graph_771,100,8.026823576217629,1,-2.5223813058745543,0.6185858585858586,3.9318256327243257,0.5,-0.54933662,0.4176019898924665,(0.4403535889688651+0j),(0.1272090009689402+0j),(-0.26110822260728295+0j),1,2,0.6931471805599453,3,0.7141145115996208,1.1786850477200423,0.7259960884983904,0.243,0.99,0.99,0.9999999896616864,0.0
772,graph_772,100,7.890956716138919,1,-2.5394528016829776,0.54,3.737669618283368,0.59,-0.6039142,0.4060442902226064,(0.47676411126807183+0j),(0.18632115343443423+0j),(-0.2367673378499582+0j),1,2,0.6931471805599453,3,0.6570626396990678,1.177662037037037,0.7613168268457724,0.2556,0.99,0.9899,0.9999990770718122,3.106335444811517e-05
773,graph_773,100,7.913886714856082,1,-2.536551157651437,0.5525252525252525,3.7612001156935615,0.58,-0.60410929,0.4210497000778541,(0.4766990721514281+0j),(0.17370029352987496+0j),(-0.23711533941124618+0j),1,2,0.6931471805599453,3,0.6565094329696229,1.1708825182686902,0.7616087751998898,0.226,0.99,0.99,0.9999999999175716,0.0
774,graph_774,100,7.788211557847076,1,-2.5525589342545008,0.4872727272727272,3.610917912644224,0.63,-0.60894458,0.335641857106266,(0.4803754716372471+0j),(0.24767181800547197+0j),(-0.33352474182969993+0j),1,2,0.6931471805599453,3,0.6471851266629288,1.170280612244898,0.7607793747100947,0.252,0.99,0.9883,0.999703078013759,0.0078737072431657
775,graph_775,100,7.827240901752812,1,-2.547560113339197,0.5066666666666667,3.610917912644224,0.64,-0.61679745,0.349975659782757,(0.48482744869476946+0j),(0.24209806982970053+0j),(-0.31751895142938025+0j),1,2,0.6931471805599453,3,0.6490232691755242,1.167878787878788,0.7683414263171195,0.2575,0.99,0.9899,0.9999998457689206,0.0
776,graph_776,100,7.962763930168115,1,-2.5303940189932304,0.5802020202020202,3.80666248977032,0.56,-0.5828942,0.4367333131925055,(0.4628142024441847+0j),(0.14133015147840924+0j),(-0.22897812156526703+0j),1,2,0.6931471805599453,3,0.6808908109380286,1.1668472372697725,0.7499999151289096,0.2334,0.99,0.9899,0.999683957136832,0.0085411028714274
777,graph_777,100,8.101071503119543,1,-2.513173848722753,0.6662626262626262,4.02535169073515,0.43,-0.50680413,0.3617399993919123,(0.4109863214783101+0j),(0.1367702767123953+0j),(-0.27171416540669846+0j),1,2,0.6931471805599453,3,0.7557273940807908,1.1647118816930138,0.6925408059971677,0.2513,0.99,0.9837,0.9999909902878896,9.242122030309565e-05
778,graph_778,100,7.88193748927207,1,-2.540596438067324,0.5351515151515152,3.6635616461296463,0.62,-0.61325183,0.4082566249389285,(0.4826308311487619+0j),(0.19233376170921948+0j),(-0.2369373878293975+0j),1,2,0.6931471805599453,3,0.6528339746204646,1.1631368059530625,0.7670819340904917,0.2441,0.99,0.9899,0.9999374786402564,0.0015491318189251
779,graph_779,100,7.936302693201959,1,-2.533722674948378,0.565050505050505,3.784189633918261,0.57,-0.60386478,0.4533027160514185,(0.47610896808200703+0j),(0.1453944906172143+0j),(-0.20773778237458818+0j),1,2,0.6931471805599453,3,0.6637712962116363,1.1608695652173913,0.7636753951086036,0.2393,0.99,0.99,0.9995622284252385,0.0109416305704392
780,graph_780,100,8.022896869601457,1,-2.5228706236427705,0.6161616161616161,3.8918202981106265,0.51,-0.55375062,0.416306345739923,(0.44327433709291486+0j),(0.13233731067660687+0j),(-0.26065853364112895+0j),1,2,0.6931471805599453,3,0.710152288827358,1.160313315926893,0.7285245815137792,0.239,0.99,0.99,0.9999626581377083,0.000871521312314
781,graph_781,100,8.065579427282092,1,-2.517564632319325,0.6430303030303031,3.9889840465642745,0.47,-0.5367852,0.4021129568969062,(0.43170399389729885+0j),(0.12906693424607618+0j),(-0.260739772937316+0j),1,2,0.6931471805599453,3,0.7305660154586358,1.1596124426313106,0.71442078329052,0.2651,0.99,0.9867,0.999490610147576,0.0115088143548631
