Run Index,Point,Objective Value
17,"[3.315301721870663, 1.566613308875123, 0.004772853284609635, 1.1424853939748347, -0.6996689166052996, 0.18005058139664476, -2.3471295318559875, -1.5487347751171954, -3.066604284917933, 2.000950108619956, 2.1889375267135933, 2.2038657883024917, 2.953248398669654, 2.1453402255169123, -0.10392426648044917, 1.294151791974751, 4.020638744314267, 1.275248490062527, 1.0640503821239378, -0.854537653424432, 2.6055456561952317, -1.4898129678282181, 2.2513018987500555, 0.7873525688918004, 2.7898372892908503, -3.2249996319326666, 1.4721096363576962, -2.2767417748012138, 1.1523071103419489, -2.6102107551842213, -1.2843926340726979, 0.20257114088488182, -0.4828224817966085, -0.5736406150623155, -2.024837357369662, 1.0448113739736813, 2.151828687046833, -0.646698478969554, -2.5630355469177597, -0.6867583772299386, -2.7784275923000914, -4.107287930540623, 1.0703629084673956, 3.5068302897595958, -3.0085213300157463, -0.7047510404490205, -2.9636913277317536, 3.860724993317605, -2.1199000313321785, -0.6806517361648696, -0.10381876481851293, 2.9161151293012795, 2.593071213077626, 0.6830884956835561, -2.11873272130393, -3.6693293120763055, -0.44999806475647486, 0.345509678536563, -3.09203443667963, -0.9626664236373303, -1.8589128755883344, 1.251117696139636, -0.7991969796696009, -1.9600526110572654]",1.0416666666666667
17,"[0.6681557524404171, -0.9253338422884076, 2.0892893402352626, -1.047886688914323, -0.12837456845994355, 0.37855410688948143, -2.787982593595755, -0.4374822790682993, -3.25061745514843, -0.6392266876407691, 3.951707808602061, -0.8789730201728069, 2.9025832225218875, 0.8930416163989962, 3.0439927250060035, -0.6144424917650222, 3.9647331024749484, -0.3890668865878974, 3.1457520235344014, -0.9945257858228981, 3.2167866657754414, -3.2371073578357845, 0.46354667491152485, 2.7659807520800355, 3.746334658374059, -3.797268334578529, 1.4875261219945977, -2.110151909134257, -1.0887507918826007, -2.1343634759058023, 1.6559142762506038, -0.20488735823924709, -0.9971042417932201, -1.521977694742509, -3.1298422889971023, 0.028815985025069324, 2.8801842363151113, 1.7359579689103293, -1.9334716805013876, -1.9397247093478758, -3.012759024162832, -2.375352695811907, 1.9884034510751376, 0.8951321353445172, -2.1744145368973635, -3.256644382017134, -2.1846132454263145, 1.6784144139549582, 2.2833448284619786, -1.9622805423341418, -0.25252340426833664, 2.2270676431823526, 3.5868072543256657, -0.11005087034751498, -2.2782114844676142, -3.841269489012693, -0.9527717303682646, -1.5270155747834735, -2.2099685557128597, 0.3997321782179135, -2.34708319316005, 2.07804457500594, -1.939086449235224, -1.6218128754808534]",1.0416666666666667
17,"[1.1310807818870552, 1.3473534261551483, 2.137371173867514, 0.5905443139104308, 0.9470953666786521, -2.03079615484174, -3.111350227847006, -2.971811092349559, -3.3281124506464255, 1.0476761300331754, 2.508364557685435, -1.9349757984035016, -1.0925135745455425, -1.7243662515231657, -2.54916928057445, -0.37819950403183533, 3.9936396159153253, -0.7303060554547978, 1.9137835787392574, -1.9800587365943183, 3.3563020903503955, -3.230521772858932, 3.0858587456830042, 2.747588413816404, 2.66864449696686, -3.8835759403858434, 1.4319102186825132, 2.981695534078795, -1.312022287196077, -0.4568598305640138, -2.435862395412252, 0.2588362332305989, 0.0014148349929141435, -2.8311528572410825, -0.6866099852093396, 0.7289141640767536, -0.9699567049494389, 0.6512672286891306, -2.9484596578485442, 1.304678075751234, -0.9794565271399346, -2.8108472080895264, 0.19329830507042833, 1.2308865444166697, -1.6720563723661819, -2.3327902970616057, -3.081576688374473, 3.7193767250437255, 1.6437026012511466, -0.1243280856555089, -1.9523921284086483, 2.8340717138295437, 3.498904434134918, -0.5276601464489761, -2.0240819396435725, -2.518721465473481, -0.12323984068379533, -2.0180948467778963, -3.3440241469515213, 0.41447310719401353, -1.1895553795667722, -2.161429261934278, -3.085477591668517, -2.7301850144670556]",1.0416666666666667
17,"[0.9742502759959919, 1.3248360390148746, 1.1133727320418396, -1.7666211062135244, 0.30411725959909663, -0.3916472037739309, -3.8644550779504105, -4.509167855637904, -3.735049097146791, -0.04747405973251406, 2.8611589046814423, -1.7453946866810426, -1.7204419728072429, -0.19525810221557482, -0.7293983993815774, -0.943105864702641, 4.033776081144275, -2.234728503622654, 0.21626498198499994, -3.1604038004958146, 3.3533321077769025, -2.3258708928710408, 1.1757310340768576, 2.3257758624008504, -0.5832134437637995, -2.9877362620848222, 1.4890592812536447, -1.4616974313998121, 1.8848966772864926, -1.2374604607494066, -2.9757769132982697, 3.035853308370276, 0.7068214640984006, -1.249303742464531, -0.43217776094863786, 1.3623201222815764, -0.6554826558431505, 1.2946457709215928, -2.838617245524377, 1.494539766832055, -0.5116147714869235, -2.8035564504822226, 1.7569334629154192, -1.4963641017108515, -2.561995044868153, -2.179275442874145, -3.925937358996448, 3.754255512800334, 0.3784577679820105, -0.31498658813411495, -1.5301270446945354, 3.1247867948129517, 2.6776170610632946, 1.6417067444541216, -2.635077825387364, -2.1924456190514614, -0.5168446363476762, -3.3690685715002058, -2.3036096647883983, -0.5077708437538151, -0.4556763745260841, -1.0555317339642585, -3.4624403105565333, -1.7016429612271224]",1.0416666666666667
17,"[0.8532352552112279, 1.158468588397755, 1.1529134486444852, -1.3912306718782184, 1.214854022559628, -1.9160485530903308, -3.2270012958394245, -2.409623221204759, -3.8176015384110125, 2.3996835627400945, 1.8438095485003838, -1.6675796960404283, -0.9261600625093176, -1.3067838425212093, 0.36932601509763807, -0.7698797672177751, 4.0371363494912105, -3.4008247072622635, 0.655063005013657, -2.4546117464697215, 2.9324316442395024, -3.2372808253617995, 2.87211664601998, 0.2323601548813028, 1.292103944616227, -3.9571008911757533, 1.4840932328500755, -0.6354823161694827, 1.828149307260837, -1.656073879709534, -2.1320714823532665, 3.5695178814797934, -0.3694412771030188, -1.5195617758342976, -0.0983616252148275, 0.7860631183693628, -1.6692907248405098, 1.7095335096480246, -2.8543443046063235, 1.2607996530847103, -1.1269578801426037, -3.3041581345950575, -0.18901215568390617, -1.882096317732476, -2.883542722577201, -2.8206595877246325, -3.081464881999723, 2.046499788188637, 2.5640387941753557, 0.13487326375364334, -0.5380718676948235, 3.279715016241273, 3.0641807063866278, -0.3854400605256604, -1.9551409494337508, -2.0109120884770646, -0.2097667817984051, -2.944713670054294, -3.3571779340708856, -1.4948293624588282, -1.5787783087119824, -0.8811315935426298, -2.227246893851362, -1.5740221396328011]",1.0416666666666667
17,"[0.49077968217028134, 0.8322656161105253, -0.15518376333463685, 0.5717905262850587, 3.3319750455901382, -0.6402299918851577, -3.377717918284761, -3.347100317756043, -2.8150330049570416, 1.5265232465197267, 2.2022425603584432, -2.126940794593292, -0.6527526818199216, -0.38345164254341346, -2.7578635283173005, -0.09992837603512389, 0.47527415592316674, -4.214877143026283, 0.9985240247148103, -1.3512825391172014, 0.9456210331519292, -2.815182127672645, 1.3547107222250232, -0.02616213320676719, -0.21870617023171457, -3.946046852264231, 0.127339440935616, -0.36129814373359853, -1.070008104413676, -2.8319658869218443, -4.13511198307175, 2.3645705315681056, 1.544965651482399, -2.4238278174585197, -1.8847488083504982, 1.809901548604714, 0.47314541461434334, 2.6453128589599815, 0.07828423723758537, 1.4951414365783355, -0.5143165158728142, -3.484566876803135, -0.2061672137210594, 0.37126765478993107, -2.6659557270401573, -3.4883940182656445, -3.3529121660837484, 3.21293288866364, 2.5563964769358853, -1.945645576221364, -0.4359451880217416, 2.9679930731397834, 3.426451020149609, -0.6390291262249659, -2.7399588473469887, -1.9403367855903557, -0.6421812050073241, -1.6753057863855882, -3.158225326369275, 0.9362308550038382, -1.2061681710812329, -1.340039852185122, -2.9133615357123874, -1.1864675315041437]",1.0344827586206897
17,"[0.24294209163405545, 0.8276336767829519, 0.27458088670163694, -0.05882176338185208, 2.5589242017114953, -1.0343874766202659, -3.27151990752402, -1.6390892111712494, -3.7832298437514416, 1.167110953082279, 0.769683103504889, -2.211029822801777, -1.871666717312483, -1.1668968600059189, -0.977338151203506, 0.9070510949928767, 0.2796882127140392, -4.213580441339358, -1.7048809898987238, -1.140599445314871, 1.0052684630483448, -3.2430260870451124, 2.180521636112439, 0.45233633175034327, 1.550443005735095, -2.9747996125468634, 0.06982757479683577, 0.5558095869491986, -1.1312089356736064, -1.7189845890223168, -4.211057587326241, 1.410497132167052, 0.983750251017938, -1.6914201666519486, -1.7073542931552843, 1.2999587138109598, 0.9275956443463031, 2.8535787850259315, -2.389077244375394, 3.2949037784095014, -0.23736483475560266, -3.2759101652723603, -1.0631442619170024, -1.75501385281993, -3.4101774618542335, -4.318940216724682, -3.8340091939391683, 3.8427519833174655, 2.60729891883102, -0.5855238631568894, -1.5654507226487606, 3.1459766282034116, 3.8706311900363635, -1.436057070950851, -1.8589012014969422, -2.977638764905662, -0.17970467326101214, -1.9270092095652878, -3.0493737505069145, -1.1739063829572434, -0.8791864509699447, -0.6484317041044724, -3.9726456104300314, 0.29874354757660915]",1.0333333333333334
17,"[0.727614361250312, 0.5328920115053342, 0.8987638199023078, -0.5321585690944945, 1.7070604851738662, -0.3884259172261053, -3.155001047649205, -2.587738685315123, -3.022853040645238, 1.4843351885612783, 2.517574784254643, -1.490516292820806, -0.916953007263387, -1.3076985994665629, -1.8746331428835845, 0.2940141124501017, 0.45420675162504537, -3.9591585505054345, -0.423510864159878, -1.5807081526375026, 1.1437618436465256, -1.7283562852384589, 0.6118231781237754, -0.30852331008466893, 2.103594706545723, -3.26168600818922, 0.2016094337661825, 0.01885070828709495, 0.3152890457573202, -1.4892856565396697, -4.150360325287749, 0.405718043061553, 2.4916270203006405, -2.7003195093698764, -1.6797581550836305, 1.256163913063236, 0.7059487824062709, 2.944239516132485, -1.8210771275297282, 2.6634988873514844, -1.0332040502080129, -3.2046993800272716, -0.5629650586928732, -1.3749722684972634, -3.0052882337399067, -3.233320816660327, -3.170035268894164, 3.7113692711966255, 2.1431843489749567, -1.3636185423128748, -1.3686637754822397, 3.2820298748019523, 3.311554975904663, -2.4694634037759675, -2.1453406976011262, -2.8332722013333207, -1.2859690346053576, -1.2945023972552308, -2.727242577048898, -1.3898833116595541, -0.9908805504264508, -1.6547924304178763, -3.9569830817818668, -1.2511016507019737]",1.0333333333333334
17,"[0.18968652409419656, 0.39349934278900406, 0.15587846968725094, -0.9323192693978787, 1.8519554236588047, 0.6413742026728226, -3.3926673628172486, -3.2439084345108085, -3.858483822121253, 2.06533520774823, 1.5369069047768775, -2.349524675944664, -1.0087416067957098, -0.5385727131861264, -0.9022539336530184, 1.1283508060829806, 0.3829508341707718, -3.8518577306727986, -1.042098011566599, -2.490616600704423, 1.3179974377104222, -2.596149482130451, 0.8638040177902128, 0.272289585904636, 2.2401327592678943, -2.722284240107593, 0.05489068819730952, -0.43762194580912483, 0.043709061913279834, -1.0745433866645948, -4.270766280690011, 1.7000401036998678, 2.120227650825231, -2.800296422269801, -0.6996917941926357, 2.6703468158800634, 0.6920692882529471, 1.8539615172543027, -2.733949026363482, 3.11906550583221, 0.04225811119122602, -2.5879327161502443, -1.878972411941693, 0.023817617501147192, -3.181541077058202, -3.80222511800659, -3.4808882715971414, 3.9572455106370272, 2.590269959258644, -0.7679514511061165, -1.4226529292403851, 2.178183369064244, 3.0360710081922733, -2.65004890130385, -1.1297415133219704, -4.01722949505457, -0.8478370518654429, -1.738990073346789, -3.3699210221934393, -0.8204412935791423, 0.5889408956267358, -0.9382446527112167, -3.070181744986643, -0.349972068455495]",1.0333333333333334
17,"[0.0027926424887774193, 1.771170479573158, 0.6102847482985675, -0.3921309976766003, 3.803720358754406, -1.097139898687483, -2.9630070463499893, -2.1427305478303733, -2.8651138278538264, 2.440942834605827, 2.061762800847233, -0.4901067249240951, -0.7334268990737858, -0.13023928711768984, -1.4859648086685435, 0.5674203209073717, 0.3819381120061829, -3.424107071126673, 1.5350732308645638, -1.0118321541747823, 2.033719589489558, -1.9256739521488475, 1.3063316962992944, 1.3601069863326698, 0.2234348142554965, -3.919096920561867, 0.06307483578211803, -1.0787367302493684, -0.6969745237246632, -2.143813217183052, -3.1717984673043884, 2.918812034826446, 2.124204278692017, -2.995086071433924, -0.053167308617300124, 0.40402508718906893, 0.9591767480163205, 2.9393505759193808, -0.999962740629043, 1.2627704249145344, -1.393513582383064, -4.080926572215304, -0.34875209458449147, -0.8916030787915505, -2.2994792457623383, -3.514800781746443, -3.4192563021423967, 3.9490732025668285, 2.503173040800735, -2.1432973920129377, -1.2914880118180165, 2.465071951862406, 3.9065730428010315, -1.9557871070973194, -1.2446501348616332, -2.908685114645788, -0.3379976454813026, -1.81577242893434, -3.4495475505883513, -0.8805040158848656, -1.6042413253757635, 0.06097922729367389, -2.649038147446754, 0.5340243477372691]",1.032258064516129
